node,X,Y,Z,classe
1907424,-15.371369164,4.1839859561,-43.250838088,0
1907429,-14.972122003,4.0490162647,-43.604519921,0
1907736,-18.548352706,5.3564231472,-37.549500876,9
1907737,-18.470139978,5.3253677666,-37.455793485,0
1907740,-18.39192725,5.294312386,-37.362086094,0
1907741,-18.31825698,5.2654592103,-37.449102496,0
1907743,-18.24458671,5.2366060346,-37.536118898,9
1908153,12.00352139,2.148566083,-58.695510737,4
1908154,12.123718253,2.1789876342,-58.843197847,4
1908156,12.243915115,2.2094091854,-58.990884956,4
1908157,12.370565667,2.2428617207,-58.547772598,4
1908159,12.187043528,2.1957139018,-58.621641668,4
1908387,-18.96542945,5.5233310349,-29.450135738,0
1908388,-18.939592802,5.5129526986,-29.583478249,0
1908392,-19.161187629,5.6030531184,-29.634060741,0
1908393,-19.050390215,5.5580029085,-29.608769495,0
1908394,-19.187024277,5.6134314547,-29.50071823,0
1908401,-18.913756154,5.5025743624,-29.71682076,0
1908402,-18.887919506,5.4921960261,-29.850163272,0
1908859,-16.870212743,4.7153094308,-30.758816444,0
1908874,-16.473730218,4.5709612163,-30.577866425,0
1909022,17.872101489,4.1931034429,-36.894928378,9
1909027,18.226448962,4.3502340951,-36.706992146,9
1909028,18.580796435,4.5073647474,-36.519055915,9
1909031,18.590209258,4.511771778,-37.325364795,9
1909032,18.231155373,4.3524376104,-37.110146587,9
1909037,12.221814831,2.2034717632,-16.990705104,0
1909044,12.274965796,2.2174161523,-16.430069394,0
1909294,-21.53053469,6.6211146935,-24.313525844,0
1909295,-21.552427167,6.6309664964,-24.463686714,0
1909296,-21.642477158,6.6718702172,-24.317071705,0
1909354,-21.048690604,6.4058897752,-22.260331637,9
1909355,-21.085588809,6.4221765524,-22.365546072,9
1909358,-21.228564844,6.4858521247,-22.408369919,0
1909359,-21.334642672,6.5332409198,-22.345979329,0
1909360,-21.122487015,6.4384633295,-22.470760508,9
1910194,-17.693211374,5.023148578,-16.047951186,0
1910195,-17.791537708,5.0608202824,-16.11175142,0
1910197,-17.889864042,5.0984919868,-16.175551654,0
1910198,-17.95590375,5.1241002011,-15.947129556,0
1910200,-17.922883896,5.111296094,-16.061340605,0
1910539,-16.561403335,4.6016429402,-10.903794827,0
1910540,-16.358124394,4.5293521335,-10.911208686,0
1910542,-16.294711451,4.5064227724,-11.243548782,0
1910543,-16.326417922,4.517887453,-11.077378734,0
1910544,-16.497990391,4.5787135791,-11.236134923,0
1910549,-16.154845453,4.4570613268,-10.918622545,0
1910550,-15.951566513,4.3847705201,-10.926036404,0
1910586,-19.183745738,5.6123336165,-29.776483123,0
1910587,-19.206303848,5.6216141147,-29.918905506,0
1910588,-19.047111677,5.5569050704,-29.884534389,0
1910610,26.831504364,9.6279633639,-36.113658308,9
1910611,26.831504364,9.6279633639,-36.36340725,9
1910614,26.637899075,9.4782027011,-36.492144312,9
1910615,26.444293785,9.3284420383,-36.371132432,9
1910616,26.831504364,9.6279633639,-36.613156191,9
1910648,-16.488382879,4.576090082,-8.7525850552,5
1910651,-16.633652366,4.6290642513,-8.6782406601,5
1910652,-16.778921852,4.6820384207,-8.603896265,5
1910653,-16.343954257,4.5245166837,-8.4008326426,5
1910654,-16.416168568,4.5503033828,-8.5767088489,5
1910714,-21.219141903,6.4818505782,-13.968346855,0
1910716,-21.051679933,6.4077272835,-14.038969923,0
1910717,-21.225574162,6.4847394639,-14.109381839,0
1910742,-20.594366685,6.2064845007,-13.90162256,0
1910749,-20.362452587,6.1062698853,-13.626505531,0
1910869,11.990322031,2.1464202642,-57.445141803,0
1910870,11.788170665,2.0948240289,-57.375269693,3
1910871,11.767385887,2.0897959233,-57.592565852,3
1910953,9.9429227458,1.685381178,-53.973001459,4
1910954,9.8391407496,1.6653081331,-54.111314451,4
1910956,9.7353587535,1.6452350882,-54.249627444,4
1910957,9.6770928841,1.6345015208,-54.070861853,4
1910959,9.6188270148,1.6237679533,-53.892096262,4
1910976,6.8224769248,1.2120369534,-50.340665803,4
1910983,6.9172376413,1.2224983179,-50.869862942,4
1911018,26.433374386,9.320173765,-35.854622186,9
1911020,26.632439375,9.4740685645,-35.984140247,9
1911021,26.438834086,9.3243079017,-36.112877309,9
1911032,9.5963970881,1.6188283737,-47.523529166,4
1911034,9.4892641863,1.5994030343,-47.449878796,4
1911037,9.4008209818,1.5832741997,-47.538965729,4
1911038,9.419510679,1.5865707044,-47.701703032,4
1911039,9.3821312846,1.5799776949,-47.376228426,4
1911045,10.596140274,1.8179437785,-45.273543231,9
1911047,10.702017749,1.8409120731,-45.348726041,4
1911049,10.782679551,1.8582733376,-45.143334448,4
1911050,10.888557026,1.8812416322,-45.218517259,4
1911052,10.795287387,1.8610768527,-45.28362165,4
1911053,10.807895224,1.8638803677,-45.423908852,4
1911055,10.913772699,1.8868486623,-45.499091663,4
1911147,10.051392286,1.7061554473,-41.76823145,9
1911148,9.982796377,1.6928724737,-41.858307065,9
1911149,10.128468056,1.7217239006,-41.861032057,9
1911165,15.162808917,3.1121514665,-40.833489245,4
1911167,15.102746276,3.0903260784,-40.526693316,9
1911170,14.793269663,2.9852298371,-40.660131951,9
1911198,8.3831190327,1.4158286108,-37.832189788,9
1911199,8.4168572607,1.4210827253,-38.09156838,9
1911201,8.3999881467,1.4184556681,-37.961879084,9
1911202,8.2310063077,1.3935475224,-37.888677909,9
1911204,8.0788935828,1.3712664339,-37.94516603,4
1911208,24.292003875,7.7720921534,-37.934578788,9
1911209,24.541955139,7.9473915737,-38.048158698,9
1911212,24.484386641,7.9084137301,-38.314722647,9
1911213,24.176866878,7.6941364661,-38.467706685,9
1911214,24.791906404,8.122690994,-38.161738609,9
1911299,9.7570304281,1.6489705109,-37.905668616,9
1911300,9.8485360429,1.6665849567,-37.820240262,9
1911302,9.9400416576,1.6841994025,-37.734811908,9
1911305,9.7233639664,1.6426967448,-37.652406571,9
1911307,9.7401971973,1.6458336279,-37.779037593,9
1911420,8.1356636306,1.3783410566,-33.610660238,9
1911425,8.2313407759,1.3922747078,-33.296551184,9
1911447,9.3947554039,1.5822437571,-28.36295696,9
1911448,9.4090892559,1.5847755089,-28.506382105,9
1911450,9.4234231079,1.5873072608,-28.649807251,9
1911452,9.6088114976,1.6211581463,-28.466644965,9
1911454,9.5017834508,1.6017009517,-28.414800962,9
1911518,11.083137025,1.9250220029,-29.102380609,9
1911520,11.208082021,1.9540658501,-29.112102877,9
1911521,11.178763092,1.9474157334,-28.99532327,9
1911525,11.024499168,1.9117217695,-28.868821395,9
1911526,11.120125235,1.9341154999,-28.761764057,9
1911528,11.149444163,1.9407656167,-28.878543664,9
1911529,11.274389159,1.9698094639,-28.888265932,9
1911532,11.399334155,1.998853311,-28.8979882,9
1911533,11.370015226,1.9922031943,-28.781208594,9
1911817,24.145098862,7.67681803,-24.785617532,9
1911818,24.431374148,7.8672498739,-24.784964674,9
1911820,23.572548291,7.2959543423,-24.786923247,9
1911821,23.858823577,7.4863861862,-24.78627039,9
1911825,24.290098512,7.7708968186,-25.266962048,9
1911826,24.074461044,7.6286415024,-25.026616219,9
1911827,24.003823226,7.5804649747,-25.267614906,9
1912010,24.589368043,7.9804158233,-25.160110573,9
1912011,24.888637574,8.1899348279,-25.053259097,9
1912014,24.660005861,8.0285923509,-24.919111886,9
1912043,18.890313282,4.6640299397,-29.712803042,9
1912044,18.900717861,4.669181189,-30.222727596,9
1912046,18.921527018,4.6794836877,-31.242576704,9
1912048,18.911122439,4.6743324383,-30.73265215,9
1912049,18.460442409,4.4650784063,-30.441018585,9
1912052,18.00976238,4.2558243743,-30.14938502,9
1912053,18.020166958,4.2609756236,-30.659309574,9
1912057,14.19001589,2.7801111745,-27.49565543,0
1912059,14.391635323,2.8491779145,-27.181199583,9
1912061,13.723050268,2.633034035,-26.781309813,0
1912062,14.158152512,2.7756393448,-26.824026775,0
1912063,14.593254755,2.9182446546,-26.866743736,9
1912094,13.594090942,2.5953298564,-27.019474721,9
1912095,13.465131615,2.5576256777,-27.257639628,9
1912098,13.827573752,2.6688684261,-27.376647529,0
1912175,23.57401705,7.2998804047,-47.801562236,9
1912176,23.597979102,7.3158246464,-48.092381899,9
1912180,23.645903205,7.3477131298,-48.674021225,9
1912182,23.621941153,7.3317688881,-48.383201562,9
1912183,23.284471776,7.1153816478,-48.28509668,9
1912186,22.947002399,6.8989944076,-48.186991798,9
1912187,22.97096445,6.9149386493,-48.477811461,9
1912438,26.287459206,9.2065685077,-23.745277457,9
1912439,26.472051541,9.3494938301,-23.873648081,9
1912442,26.472770431,9.3500396006,-24.138083804,9
1912443,26.288896986,9.2076600488,-24.274148901,9
1912447,26.656643875,9.4924191525,-24.002018706,9
1912496,27.025109654,9.7777240267,-8.933932326,0
1912502,27.025109654,9.7777240267,-8.3587142696,0
1913061,-21.792522528,6.740552598,-31.658649084,9
1913062,-21.942820595,6.8092336795,-31.758117533,9
1913063,-21.92664065,6.801757687,-31.611908399,9
1913274,12.749801539,2.3471641152,-17.90678097,0
1913276,12.567260571,2.2975467106,-17.779774893,0
1913278,12.398598177,2.2515539716,-18.162248377,0
1913279,12.216057209,2.201936567,-18.035242301,0
1913281,12.39165889,2.2497416388,-17.907508597,0
1913282,12.384719603,2.247929306,-17.652768816,0
1913284,12.202178635,2.1983119014,-17.52576274,0
1913306,12.807377878,2.3648764866,-19.289687654,0
1913308,13.32536483,2.5136960153,-19.575899219,0
1913439,3.5824973007,1.0025778088,-40.379577603,9
1913440,3.9575587101,1.0149614208,-40.029937172,9
1913443,4.4799409584,1.0359908632,-40.075918227,9
1913445,4.6272617973,1.0446366936,-40.471539714,4
1913446,5.0023232068,1.0570203056,-40.121899283,4
1913447,4.7076815291,1.0397286448,-39.330656309,9
1913449,4.3326201196,1.0273450328,-39.68029674,9
1913529,5.7999406824,1.1145223246,-64.614004263,1
1913532,5.5439349339,1.0944016912,-64.611323642,1
1913533,5.6622086459,1.1045289768,-64.942606719,1
1913536,5.5244766093,1.0945356289,-65.271209175,1
1913537,5.2684708607,1.0744149955,-65.268528554,1
1913539,6.0364881064,1.1347768957,-65.276570418,1
1913540,5.7804823578,1.1146562623,-65.273889796,1
1913591,4.4920813878,1.0310995243,-43.213357577,4
1913594,4.3441297889,1.0281240071,-42.810363076,4
1913595,4.0376318217,1.0152041745,-43.043447007,4
1913598,3.5831822556,0.99930882477,-42.873536437,4
1913600,3.4352306568,0.99633330763,-42.470541936,4
1913601,3.1287326895,0.98341347501,-42.703625867,4
1913603,3.8790854533,1.005259859,-43.679525438,4
1913604,3.4246358873,0.98936450927,-43.509614868,4
1913606,3.7311338545,1.0022843419,-43.276530938,4
1913611,6.5608836488,1.1893790113,-45.085116184,4
1913613,6.9202815295,1.2227495826,-45.045411204,4
1913614,6.5591150078,1.1891814889,-44.827445317,4
1913617,6.5573463668,1.1889839664,-44.56977445,4
1913619,6.9167442475,1.2223545377,-44.53006947,4
1913620,6.5555777258,1.188786444,-44.312103582,4
1913622,5.8385506053,1.1222428239,-44.64918441,4
1913623,5.8367819643,1.1220453015,-44.391513542,4
1913625,6.1979484861,1.1556133952,-44.60947943,4
1913634,7.4553209908,1.2895153887,-46.18115901,4
1913641,6.8901751834,1.2225729976,-46.376737829,4
1913675,5.4946935459,1.0945542885,-25.511670845,0
1913681,6.1864187886,1.1524380155,-25.5960324,0
1913699,2.5663168882,0.98177477035,-25.383095305,0
1913700,2.450979908,0.98253996879,-24.884965913,0
1913701,2.8767114544,0.98592311987,-25.048388317,0
1913752,10.467941808,1.7904908723,-12.956493448,0
1913754,10.588405076,1.8167302738,-12.911832294,0
1913756,10.395466189,1.7753627254,-12.705763243,0
1913757,10.515929458,1.8016021268,-12.661102089,0
1913759,10.552167267,1.8091662003,-12.786467192,0
1913760,10.708868345,1.8429696752,-12.867171141,0
1913762,10.829331614,1.8692090767,-12.822509987,0
1913768,8.4103207303,1.4194155492,-60.21017929,4
1913773,8.6300852794,1.4534481604,-60.371059516,4
1913806,7.5762406507,1.3027765903,-60.087968904,4
1913807,7.6457305873,1.3123142411,-60.268371823,4
1913810,7.4859127483,1.2923493108,-60.45150504,9
1913812,7.2566049726,1.2628467297,-60.454235338,9
1913813,7.3260949092,1.2723843805,-60.634638256,3
1913814,7.7847104605,1.3313895428,-60.62917766,3
1913816,7.7152205239,1.321851892,-60.448774741,9
1913896,5.9360262676,1.1297323348,-45.250068867,4
1913897,6.2484549582,1.1595556731,-45.167592525,4
1913898,5.8872884365,1.1259875793,-44.949626638,4
1913917,10.160508412,1.7280606552,-46.994827115,9
1913918,10.301437392,1.7559981147,-46.96825931,9
1913920,10.019579432,1.7001231957,-47.02139492,9
1913922,10.208224098,1.7370157441,-47.194397923,9
1913923,10.113901765,1.7185694699,-47.107896421,9
1914115,-16.360894597,4.5293546301,-63.856450807,5
1914119,-16.366640386,4.5314156437,-64.275065224,3
1914525,-17.710424858,5.029298557,-34.768285124,0
1914530,-17.644025464,5.0039543606,-35.021041751,0
1914556,-15.374194346,4.1856540249,-34.058918161,0
1914559,-15.326338254,4.1691241898,-33.851010108,0
1914560,-15.10332902,4.0941807344,-34.01526685,0
1914899,-17.199710341,4.8370681502,-8.4044933774,0
1914900,-17.077778756,4.7914645365,-8.4637019001,0
1914902,-17.037220279,4.7765261702,-8.2811842467,0
1915450,-4.6268933787,1.5242868489,-2.214436513,1
1915451,-4.7748101357,1.547434946,-1.8146860004,1
1915452,-4.434312966,1.4966933107,-1.8046237567,1
1916259,5.6872240688,1.1073005054,-62.510903786,3
1916260,5.8743184366,1.1219412794,-62.161723129,3
1916261,5.9316095755,1.1271426695,-62.583381935,3
1916480,10.222254158,1.7409218431,-15.351234416,0
1916482,10.137752439,1.7238040759,-15.236049039,0
1916483,10.05325072,1.7066863088,-15.120863662,0
1916485,9.8939197611,1.6759084927,-15.300183085,0
1916486,9.9735852407,1.6912974008,-15.210523373,0
1916683,10.69049941,1.838832652,-12.204842855,0
1916689,10.799695325,1.8630269007,-12.308028134,0
1916691,10.908891241,1.8872211493,-12.411213412,0
1916692,10.542449334,1.8076061511,-12.524003231,0
1916693,10.616474372,1.8232194015,-12.364423043,0
1916733,24.358290229,7.8223206331,-9.7047638042,0
1916738,24.957511463,8.2380411695,-9.9852588312,0
1917072,-25.986203107,8.8290806596,-59.703075191,5
1917073,-25.990275873,8.8313037839,-60.03199112,5
1917075,-25.714366122,8.6838328654,-59.874969707,5
1917553,26.126852872,9.0874950066,-65.900008971,7
1917559,25.735933411,8.7963801544,-65.999171366,7
1917847,-23.737443662,7.6673046594,-27.591769989,0
1917848,-24.071997124,7.8345113823,-27.588805084,0
1917849,-23.79622751,7.696040612,-27.334197263,0
1918072,3.7160159785,0.99726443684,-0.95768648438,0
1918079,3.4236174896,0.98932608844,-0.31922882813,0
1918085,4.1944506352,1.0173654086,0.0,0
1918086,4.0349724163,1.0106650847,-0.31922882813,0
1918088,3.8754941974,1.0039647607,-0.63845765625,0
1918089,3.7292949529,0.99999558655,-0.31922882813,0
1918091,3.5830957085,0.99602641235,0.0,0
1918213,-19.918306135,5.9168016159,-65.994525797,3
1918220,-19.818035767,5.8745941763,-66.221586863,3
1918286,-20.126414392,6.0053095711,-66.250284144,6
1918287,-20.057044973,5.9758069194,-66.165031362,6
1918288,-20.176549576,6.0264132909,-66.136753611,8
1918292,-19.93754037,5.9252005479,-66.193309113,3
1918293,-19.887405185,5.9040968281,-66.306839646,3
1918298,-20.037810738,5.9674079874,-65.966248047,6
1918299,-19.987675554,5.9463042676,-66.07977858,6
1918372,-2.2968932443,1.2293910163,-2.6934458916,5
1918384,-2.9290639321,1.2988476633,-2.8534233776,5
1918454,24.051761187,7.6098273891,-9.2518187259,0
1918460,24.037924338,7.6005614374,-8.6264235964,0
1919027,16.691968154,3.6927451232,-14.351967981,0
1919028,16.352733799,3.5556098749,-14.052626601,0
1919029,16.334429967,3.5486456766,-14.405795552,0
1919269,15.697986189,3.3116309688,-50.427419804,4
1919271,15.992015645,3.4186604897,-50.061713632,4
1919272,16.199520492,3.5010370253,-50.409783282,4
1919285,15.636287742,3.2799636744,-51.932609925,4
1919287,15.893200274,3.3811136365,-51.54102426,4
1919290,16.150112807,3.4822635987,-51.149438596,4
1919292,15.1470442,3.1034514857,-51.184711641,4
1919293,15.648578503,3.2928575422,-51.167075118,4
1919434,12.723804493,2.339488096,-25.541673915,9
1919436,12.494504961,2.2782148604,-25.534688686,9
1919441,12.351190073,2.239172713,-25.673029057,9
1919442,12.437174716,2.2614038012,-25.818354657,9
1919443,12.265205429,2.2169416248,-25.527703457,9
1919474,12.279241223,2.2195546168,-24.088128193,0
1919475,12.251298026,2.2121163242,-24.292092594,9
1919478,12.099201289,2.1727669575,-24.406162239,9
1919479,11.97504775,2.1408558834,-24.316267483,9
1919480,12.223354829,2.2046780316,-24.496056996,9
1919541,12.388582049,2.2491586288,-65.355865633,6
1919542,12.547699577,2.2926722595,-65.600447544,6
1919543,12.321468956,2.2317251093,-65.636867299,6
1919546,13.515712777,2.5677056021,-63.887313935,3
1919550,13.343128427,2.5161910911,-64.411759003,5
1921332,9.9335493807,1.6829224113,-22.493738671,0
1921333,9.8473782711,1.6663283948,-22.572161865,9
1921335,9.7405538965,1.6458823147,-22.530862354,9
1921336,9.7199006314,1.6420302511,-22.411139648,9
1921339,9.7612071615,1.6497343783,-22.650585059,9
1921520,-19.401158979,5.7013946276,-55.331848143,0
1921526,-19.640020242,5.8004313901,-55.436974408,4
1922458,-21.660846487,6.6801646126,-48.244048846,9
1922462,-21.438640468,6.5797111245,-48.452001194,9
1922490,-21.885211724,6.78255581,-48.007027368,9
1922492,-21.810841038,6.7488319606,-47.857954985,9
1922494,-22.111736177,6.8868847166,-47.740936762,9
1922495,-22.037365491,6.8531608673,-47.591864378,9
1922497,-21.924103265,6.8009964139,-47.724909681,9
1922498,-21.736470353,6.7151081112,-47.708882601,9
1922500,-21.662099668,6.6813842618,-47.559810217,9
1922606,-21.525806938,6.6192382473,-48.219378264,9
1922607,-21.390767388,6.558311882,-48.194707681,9
1922608,-21.414703928,6.5690115032,-48.323354438,9
1923487,-21.63219366,6.667181314,-47.156086919,9
1923488,-21.543661042,6.6269882903,-47.284375395,9
1923489,-21.524322709,6.6182875979,-47.153256131,9
1923579,-21.839164905,6.7617703091,-47.303233265,9
1923580,-21.750632286,6.7215772855,-47.431521741,9
1923581,-21.938265198,6.8074655882,-47.447548821,9
1925168,-25.938091456,8.8034862196,-45.387216515,9
1925169,-25.937187731,8.8029935039,-45.059076317,9
1925170,-25.643798786,8.6466396799,-45.208359833,9
1925468,9.9492278946,1.6858142363,-31.978667798,9
1925470,10.0143333,1.6989085515,-31.883588942,9
1925472,9.774270615,1.6521538827,-31.785139283,9
1925473,9.9268546605,1.6820783747,-31.786824685,9
1925474,10.079438706,1.7120028668,-31.788510086,9
1927434,9.3883731204,1.5808900207,-43.92755427,4
1927435,9.2711037943,1.5599300431,-43.90139422,4
1927437,9.3460292066,1.5734992759,-43.81557899,4
1927444,9.3036852928,1.566108531,-43.703603709,4
1927445,9.1864159667,1.5451485533,-43.677443658,4
1927446,9.5382239451,1.6080284863,-43.75592381,4
1927449,9.4209546189,1.5870685086,-43.729763759,4
1927838,-20.808467442,6.2996064522,-28.586782099,9
1927840,-20.653576054,6.2324490531,-28.591527543,9
1927843,-20.691207585,6.2483482394,-28.384692798,0
1927844,-20.536316198,6.1811908403,-28.389438243,9
1927846,-20.594946126,6.2068199467,-28.490482893,9
1927847,-20.498684666,6.165291654,-28.596272988,9
1927849,-20.343793279,6.0981342549,-28.601018433,9
1928141,9.8569338413,1.6685236257,-45.726256222,9
